,neighbourhood_group,room_type,price,number_of_reviews,availability_365
41451,1,2,241,7,331
41452,1,2,390,9,268
41453,1,2,230,12,357
41454,1,2,230,9,323
41455,1,2,227,6,328
41456,1,2,214,11,304
41457,1,2,188,4,298
41458,1,2,247,4,314
41459,1,2,220,4,331
41460,1,2,196,6,325
41461,1,2,218,4,279
41462,0,2,130,9,301
41463,1,2,396,8,289
41464,1,2,214,5,268
41465,0,1,50,1,0
41466,1,2,196,9,318
41467,1,2,380,12,302
41468,1,2,229,2,351
41469,1,2,498,8,255
41470,1,2,215,3,317
41471,1,2,231,13,331
41472,1,2,234,5,343
41473,1,2,212,3,293
41474,1,2,228,8,343
41475,1,2,214,6,343
41476,1,2,214,3,333
41477,1,2,201,9,271
41478,1,2,214,2,331
41479,1,2,235,3,341
41480,0,2,165,5,365
41481,1,2,256,9,277
41482,1,2,248,9,284
41483,1,2,216,9,332
41484,1,2,223,3,310
41485,1,2,229,11,329
41486,0,2,200,17,142
41487,0,1,110,5,86
41488,1,1,150,0,0
41489,2,1,55,24,32
41490,0,1,65,1,0
41491,1,2,150,23,106
41492,0,2,100,3,73
41493,1,1,68,18,90
41494,0,2,100,2,7
41495,0,2,215,12,6
41496,2,1,65,2,0
41497,2,2,85,1,84
41498,2,1,50,20,38
41499,2,2,255,13,114
41500,0,1,37,0,16
41501,2,1,300,1,89
41502,0,1,75,2,188
41503,4,0,50,7,158
41504,0,2,64,1,0
41505,1,1,225,1,66
41506,0,1,50,11,49
41507,4,1,35,10,6
41508,0,2,170,0,89
41509,1,2,211,17,74
41510,2,2,95,15,23
41511,1,1,52,7,11
41512,0,1,64,29,13
41513,1,1,85,20,104
41514,0,2,200,5,26
41515,2,1,41,0,230
41516,2,1,54,10,319
41517,1,1,55,0,179
41518,0,2,195,3,20
41519,0,1,33,14,37
41520,0,1,220,0,178
41521,0,2,210,27,188
41522,0,1,50,0,340
41523,1,2,612,15,91
41524,2,1,45,51,66
41525,0,2,650,1,365
41526,2,2,129,0,365
41527,1,2,175,1,3
41528,0,1,65,20,107
41529,0,2,70,15,63
41530,0,2,195,12,38
41531,1,2,128,0,178
41532,1,2,150,0,162
41533,0,1,80,9,89
41534,1,2,300,2,0
41535,1,2,215,12,128
41536,0,1,40,8,0
41537,0,1,80,0,0
41538,1,1,77,20,52
41539,0,1,95,0,146
41540,2,1,100,0,0
41541,2,1,49,6,55
41542,1,2,120,0,147
41543,2,2,89,18,0
41544,2,1,26,0,233
41545,1,2,170,39,64
41546,0,1,65,7,63
41547,0,2,120,4,8
41548,0,2,150,10,5
41549,0,1,57,31,116
41550,0,2,108,9,99
41551,0,1,70,34,132
41552,0,1,89,5,0
41553,0,1,99,9,19
41554,0,1,115,2,89
41555,0,1,90,0,280
41556,1,2,135,0,332
41557,0,2,119,2,5
41558,1,2,136,26,47
41559,2,1,67,25,318
41560,1,2,365,0,341
41561,0,1,97,0,0
41562,0,2,100,9,0
41563,1,2,220,3,36
41564,1,1,200,0,179
41565,2,1,45,4,31
41566,1,1,145,14,113
41567,1,2,195,4,0
41568,1,1,75,9,67
41569,0,2,160,2,177
41570,0,0,25,1,29
41571,0,1,85,0,365
41572,0,1,38,10,307
41573,0,2,150,0,8
41574,1,1,75,9,34
41575,0,1,60,0,16
41576,0,1,55,6,22
41577,0,2,100,4,6
41578,0,2,125,11,128
41579,1,2,140,0,36
41580,1,2,1200,2,166
41581,1,2,177,7,8
41582,2,1,50,0,0
41583,1,1,999,3,329
41584,1,1,999,2,334
41585,1,1,999,3,341
41586,0,1,60,26,21
41587,0,1,60,22,282
41588,0,1,158,3,179
41589,1,2,140,14,9
41590,0,1,60,6,144
41591,0,1,60,39,301
41592,1,2,130,0,309
41593,1,1,140,1,120
41594,0,1,100,4,53
41595,0,2,125,4,0
41596,1,2,74,4,0
41597,2,1,65,3,342
41598,1,2,500,2,352
41599,2,1,30,14,77
41600,1,2,650,1,297
41601,1,2,125,5,0
41602,4,1,65,0,0
41603,0,1,80,10,0
41604,1,2,379,11,252
41605,1,2,189,0,189
41606,1,2,321,0,83
41607,1,2,285,0,283
41608,0,1,40,3,62
41609,2,1,42,1,0
41610,0,2,90,14,85
41611,0,1,145,1,343
41612,1,2,400,4,0
41613,1,1,150,11,81
41614,0,1,61,0,157
41615,0,1,50,1,0
41616,0,2,95,5,0
41617,1,2,160,0,310
41618,0,1,40,3,0
41619,0,1,40,8,0
41620,2,1,28,0,1
41621,2,1,42,2,204
41622,2,1,42,0,220
41623,2,1,42,2,208
41624,2,1,42,0,332
41625,2,1,37,1,318
41626,2,2,225,4,89
41627,0,1,43,2,0
41628,1,2,160,7,12
41629,1,1,115,27,94
41630,4,1,27,0,0
41631,0,1,40,7,61
41632,4,2,159,7,118
41633,0,2,150,2,70
41634,0,2,155,0,339
41635,1,2,249,13,227
41636,1,1,85,14,0
41637,0,2,188,10,199
41638,1,2,488,14,76
41639,1,1,55,2,6
41640,1,2,425,0,327
41641,0,1,133,0,89
41642,1,1,300,0,364
41643,1,1,79,9,365
41644,0,2,100,1,0
41645,0,1,57,23,114
41646,1,2,260,2,76
41647,1,2,1497,10,363
41648,0,1,55,18,188
41649,0,1,51,15,111
41650,1,1,95,13,6
41651,0,2,125,1,11
41652,3,2,275,11,182
41653,0,1,35,7,365
41654,0,1,35,7,351
41655,0,0,26,2,23
41656,0,0,26,2,49
41657,1,2,175,15,90
41658,1,1,95,6,160
41659,0,2,215,0,328
41660,1,2,95,2,3
41661,0,1,66,0,157
41662,1,2,239,0,364
41663,1,2,239,0,364
41664,1,2,209,0,184
41665,1,2,306,0,281
41666,0,1,60,3,0
41667,1,2,110,5,214
41668,0,2,750,0,7
41669,0,1,67,9,345
41670,0,1,75,3,364
41671,1,2,200,0,0
41672,4,1,60,8,308
41673,0,2,190,12,207
41674,0,1,85,11,111
41675,4,2,125,1,365
41676,0,1,50,1,0
41677,1,2,172,8,42
41678,2,1,80,14,51
41679,1,1,58,4,365
41680,0,2,179,10,17
41681,4,1,49,2,0
41682,0,2,166,11,177
41683,0,2,133,1,0
41684,2,2,220,12,308
41685,2,1,62,16,308
41686,2,2,125,4,14
41687,2,1,80,21,313
41688,2,1,70,14,313
41689,2,0,40,17,313
41690,1,2,250,0,342
41691,4,1,100,0,179
41692,0,2,179,18,323
41693,1,2,240,7,99
41694,2,1,55,19,0
41695,1,2,317,0,358
41696,1,2,515,31,163
41697,0,1,57,0,61
41698,0,2,175,2,103
41699,4,1,41,2,357
41700,0,2,180,5,0
41701,2,1,35,0,61
41702,0,2,200,3,357
41703,0,1,60,1,0
41704,0,2,125,20,87
41705,1,2,200,22,0
41706,0,1,70,0,66
41707,1,2,220,5,1
41708,0,0,25,8,0
41709,0,2,100,0,312
41710,1,1,75,5,0
41711,2,2,108,0,270
41712,1,1,250,2,76
41713,2,1,62,9,13
41714,0,1,65,2,81
41715,1,1,1250,0,116
41716,1,2,180,4,4
41717,2,1,85,14,50
41718,1,2,325,5,31
41719,0,2,104,28,174
41720,1,1,77,9,0
41721,0,1,50,10,0
41722,0,2,120,12,137
41723,0,1,70,0,50
41724,1,2,95,16,0
41725,1,2,150,0,79
41726,2,1,42,20,80
41727,1,2,180,17,281
41728,1,1,110,13,0
41729,4,1,52,1,0
41730,1,0,180,0,0
41731,1,2,80,0,12
41732,0,2,90,10,66
41733,1,1,79,16,93
41734,1,2,100,1,50
41735,1,1,420,0,351
41736,1,1,500,0,351
41737,0,2,135,7,117
41738,0,1,51,11,166
41739,4,1,64,11,358
41740,0,1,48,22,257
41741,1,2,500,0,0
41742,1,1,55,0,365
41743,1,1,55,0,332
41744,1,1,55,0,340
41745,1,2,282,7,125
41746,1,2,192,0,363
41747,1,2,202,0,365
41748,1,2,169,2,332
41749,1,2,200,0,311
41750,1,2,169,1,220
41751,1,2,172,2,338
41752,1,2,199,8,65
41753,1,2,202,1,338
41754,0,2,150,11,217
41755,1,2,160,0,318
41756,1,2,204,0,158
41757,1,2,112,0,365
41758,0,2,150,1,63
41759,0,2,179,2,2
41760,1,1,99,6,0
41761,0,2,110,0,8
41762,1,1,29,0,1
41763,1,1,150,5,345
41764,2,2,60,0,121
41765,1,1,175,1,252
41766,1,1,78,0,13
41767,0,1,96,2,103
41768,0,2,74,11,86
41769,4,2,100,22,3
41770,1,1,2850,0,270
41771,1,2,240,0,9
41772,0,2,120,2,113
41773,0,1,35,10,42
41774,1,2,120,19,65
41775,1,2,190,0,365
41776,0,2,400,5,5
41777,1,2,210,0,364
41778,1,2,310,0,338
41779,0,1,66,0,0
41780,2,2,175,15,68
41781,0,2,100,4,0
41782,1,2,100,16,8
41783,2,1,75,29,163
41784,2,2,175,17,160
41785,2,1,55,17,161
41786,2,1,75,8,179
41787,0,0,30,11,157
41788,0,2,69,4,0
41789,2,1,65,14,177
41790,2,1,85,14,163
41791,0,2,143,22,81
41792,1,2,206,0,217
41793,0,1,65,13,9
41794,0,2,150,1,146
41795,0,2,107,1,53
41796,1,2,500,0,81
41797,1,1,87,2,76
41798,0,2,175,30,73
41799,2,1,48,1,0
41800,0,2,82,5,42
41801,1,1,78,11,116
41802,0,2,105,1,38
41803,1,2,285,17,261
41804,1,1,250,0,268
41805,3,2,83,3,316
41806,0,1,35,0,326
41807,1,1,86,0,310
41808,1,1,76,0,339
41809,1,1,150,10,334
41810,0,1,80,0,341
41811,1,2,145,7,36
41812,1,2,149,0,62
41813,1,2,150,7,88
41814,0,1,55,5,317
41815,2,1,33,1,34
41816,1,1,62,0,249
41817,1,2,175,27,133
41818,1,1,90,4,0
41819,0,2,85,12,215
41820,2,1,47,0,331
41821,1,1,62,0,188
41822,2,1,47,0,365
41823,2,1,47,0,330
41824,1,1,90,10,14
41825,0,2,199,17,31
41826,0,1,40,10,43
41827,0,1,90,1,83
41828,2,2,150,0,197
41829,3,2,125,10,252
41830,2,2,350,3,97
41831,1,1,70,1,3
41832,0,1,36,1,0
41833,1,2,175,0,157
41834,0,1,75,2,151
41835,1,2,160,25,29
41836,0,2,150,0,0
41837,1,2,295,2,39
41838,1,2,295,2,2
41839,1,1,125,1,0
41840,1,2,215,2,148
41841,2,2,115,16,34
41842,2,2,175,16,331
41843,1,2,299,5,324
41844,1,2,146,1,89
41845,2,2,250,15,94
41846,1,2,161,18,204
41847,1,2,140,1,327
41848,0,1,55,33,298
41849,1,2,235,0,242
41850,1,1,200,0,263
41851,0,1,48,2,15
41852,1,1,66,1,125
41853,2,1,47,0,340
41854,1,1,59,0,310
41855,1,1,59,0,125
41856,0,1,70,6,99
41857,2,1,47,0,290
41858,2,1,47,0,323
41859,0,2,85,1,312
41860,1,2,300,8,168
41861,0,2,160,12,71
41862,3,1,100,0,365
41863,0,2,220,0,159
41864,0,1,58,11,365
41865,1,2,145,3,0
41866,1,1,67,0,137
41867,2,1,70,1,0
41868,2,0,35,11,53
41869,1,2,50,16,51
41870,1,2,500,16,298
41871,0,2,126,11,52
41872,2,1,48,7,244
41873,1,2,139,4,58
41874,1,2,123,0,341
41875,1,2,135,1,0
41876,1,1,73,0,364
41877,1,2,369,10,97
41878,1,1,35,4,2
41879,0,1,39,15,13
41880,1,1,120,0,12
41881,0,1,50,10,71
41882,1,1,125,1,0
41883,0,1,60,7,84
41884,1,2,200,5,13
41885,0,1,55,1,0
41886,1,2,130,0,214
41887,0,2,200,4,344
41888,1,2,185,0,342
41889,1,1,500,0,351
41890,1,1,540,0,351
41891,2,2,120,3,0
41892,1,1,700,0,341
41893,1,1,990,1,343
41894,0,2,150,6,2
41895,1,2,280,0,332
41896,1,2,135,0,306
41897,0,2,69,31,282
41898,0,2,110,3,25
41899,0,2,180,0,0
41900,1,2,257,8,108
41901,1,2,243,4,140
41902,2,1,39,16,142
41903,0,1,95,0,0
41904,1,1,65,6,1
41905,0,2,165,11,269
41906,1,1,59,7,0
41907,0,0,35,2,49
41908,1,1,115,16,217
41909,0,2,350,0,76
41910,1,1,105,14,241
41911,0,2,100,0,53
41912,2,2,107,2,133
41913,1,2,308,6,81
41914,0,2,99,10,19
41915,2,1,50,0,74
41916,1,1,70,0,0
41917,2,1,43,0,215
41918,0,1,35,4,260
41919,2,2,300,4,364
41920,0,2,395,2,0
41921,0,1,105,3,349
41922,1,1,80,1,0
41923,0,2,120,15,292
41924,2,1,48,2,0
41925,0,1,51,5,0
41926,1,2,120,1,37
41927,1,2,260,2,259
41928,1,1,82,4,90
41929,0,1,45,5,351
41930,2,0,23,8,308
41931,1,1,37,4,88
41932,0,2,115,1,0
41933,1,2,300,5,58
41934,1,2,316,5,76
41935,1,2,228,4,133
41936,2,1,32,0,0
41937,1,1,79,14,97
41938,4,1,75,0,361
41939,1,1,95,17,74
41940,0,1,100,0,35
41941,1,2,225,0,166
41942,0,2,200,6,76
41943,1,2,160,4,0
41944,2,1,42,2,178
41945,4,2,95,27,153
41946,1,1,90,6,0
41947,0,1,89,3,5
41948,0,1,35,0,189
41949,0,2,83,1,163
41950,1,2,349,1,355
41951,0,2,90,20,2
41952,2,2,100,13,183
41953,1,2,150,0,9
41954,1,1,80,42,16
41955,1,1,75,3,332
41956,1,2,278,4,133
41957,0,2,150,4,5
41958,4,1,40,28,84
41959,0,1,65,8,100
41960,0,2,90,5,6
41961,1,2,199,20,49
41962,0,2,106,33,15
41963,0,1,55,0,87
41964,0,0,28,2,0
41965,1,2,132,9,174
41966,0,1,35,12,247
41967,0,1,29,5,18
41968,0,1,35,7,252
41969,0,2,100,5,326
41970,0,1,42,1,98
41971,0,1,43,17,68
41972,2,1,100,11,124
41973,0,1,35,5,116
41974,0,1,40,8,198
41975,0,1,38,6,301
41976,0,1,40,5,247
41977,2,1,35,3,2
41978,4,1,60,1,90
41979,0,2,160,0,0
41980,2,2,147,20,107
41981,1,1,80,16,0
41982,1,2,135,1,3
41983,1,2,484,8,247
41984,1,2,211,15,325
41985,1,2,388,9,262
41986,1,2,407,9,294
41987,1,2,425,5,311
41988,1,2,432,3,323
41989,1,2,205,8,327
41990,1,2,248,7,294
41991,1,2,396,6,323
41992,1,2,376,10,276
41993,0,1,93,0,77
41994,0,0,125,1,365
41995,1,2,230,6,297
41996,1,2,416,7,338
41997,1,1,50,22,24
41998,1,2,134,0,9
41999,2,2,129,0,348
42000,4,2,93,1,306
42001,1,1,150,0,6
42002,0,2,100,13,13
42003,0,2,235,13,153
42004,1,1,51,0,13
42005,0,1,45,7,43
42006,2,2,180,12,82
42007,1,2,202,1,327
42008,1,1,50,13,168
42009,1,2,160,1,332
42010,0,1,65,0,280
42011,1,1,90,2,66
42012,2,1,50,0,62
42013,1,1,220,1,0
42014,1,1,67,22,38
42015,0,1,45,5,9
42016,1,2,250,5,233
42017,2,2,190,7,70
42018,2,1,42,6,0
42019,0,2,109,5,0
42020,2,1,50,0,94
42021,1,1,150,16,255
42022,1,1,40,0,308
42023,1,2,150,3,0
42024,1,2,137,1,12
42025,1,1,44,2,0
42026,1,2,350,8,318
42027,1,1,275,13,233
42028,2,2,150,3,75
42029,0,1,60,0,332
42030,1,2,125,9,191
42031,1,2,174,0,312
42032,1,0,65,19,208
42033,1,2,192,0,329
42034,1,1,185,0,26
42035,0,1,70,3,9
42036,1,2,166,2,0
42037,2,1,55,15,114
42038,2,1,55,4,61
42039,1,2,130,0,342
42040,0,1,95,14,32
42041,1,2,115,1,5
42042,1,1,37,0,350
42043,0,2,350,3,82
42044,0,2,506,8,134
42045,1,2,165,1,342
42046,1,2,160,1,345
42047,0,2,650,22,307
42048,0,1,40,0,0
42049,1,2,200,0,9
42050,0,2,102,7,4
42051,1,2,359,10,2
42052,0,2,190,5,351
42053,1,2,150,0,0
42054,0,2,150,0,32
42055,0,2,168,10,83
42056,0,2,125,13,0
42057,0,1,40,0,0
42058,1,2,170,4,3
42059,0,1,85,18,222
42060,1,1,128,0,91
42061,1,2,150,1,0
42062,1,2,125,6,42
42063,0,2,95,7,14
42064,1,1,100,9,275
42065,1,1,100,4,323
42066,2,1,58,16,129
42067,1,1,100,22,315
42068,1,1,100,22,319
42069,1,1,100,0,245
42070,1,1,100,3,269
42071,1,1,100,4,317
42072,1,1,100,1,324
42073,1,1,100,17,324
42074,1,1,499,0,293
42075,1,1,100,156,299
42076,1,1,199,82,299
42077,1,1,100,38,295
42078,1,1,100,6,289
42079,1,1,249,0,278
42080,1,1,249,22,283
42081,1,1,100,1,299
42082,1,1,249,0,298
42083,1,1,209,6,288
42084,1,1,250,1,281
42085,1,1,305,0,271
42086,1,1,230,1,288
42087,1,1,325,0,259
42088,1,1,280,0,275
42089,1,1,275,0,281
42090,1,1,220,0,284
42091,1,1,230,2,252
42092,1,1,350,0,282
42093,1,1,324,5,363
42094,1,1,379,10,353
42095,1,1,299,20,362
42096,1,1,359,4,358
42097,1,1,304,6,351
42098,0,2,146,2,24
42099,1,2,149,9,129
42100,1,2,73,1,43
42101,2,1,42,1,37
42102,2,1,42,2,225
42103,3,2,150,12,85
42104,1,2,840,0,4
42105,1,2,315,0,3
42106,1,2,315,0,3
42107,1,2,315,0,3
42108,1,1,100,0,0
42109,1,1,74,0,332
42110,0,1,45,1,37
42111,0,2,300,10,112
42112,1,2,105,10,0
42113,2,2,135,23,121
42114,1,2,200,3,0
42115,4,1,75,11,54
42116,2,2,300,7,40
42117,1,2,185,5,338
42118,0,1,45,14,189
42119,1,2,199,10,103
42120,1,1,60,0,147
42121,2,2,180,10,123
42122,0,1,80,13,160
42123,1,0,39,1,365
42124,1,2,113,3,35
42125,1,2,234,27,51
42126,1,2,150,0,111
42127,4,1,50,6,27
42128,1,2,302,0,364
42129,1,2,350,0,364
42130,1,2,350,0,364
42131,1,2,120,1,311
42132,2,1,55,2,152
42133,0,2,110,0,151
42134,1,2,170,1,8
42135,0,2,189,9,60
42136,2,1,42,3,311
42137,2,1,45,1,309
42138,0,2,132,0,0
42139,0,2,175,12,301
42140,0,2,130,1,121
42141,1,1,94,23,55
42142,2,2,239,0,299
42143,0,2,375,2,242
42144,1,1,450,0,160
42145,2,2,120,0,52
42146,1,1,27,1,32
42147,1,1,125,2,139
42148,0,1,60,1,95
42149,0,2,250,1,122
42150,0,2,175,4,0
42151,0,2,50,1,0
42152,0,1,72,3,311
42153,0,2,160,6,68
42154,2,1,35,11,54
42155,1,1,80,17,177
42156,0,1,55,22,12
42157,0,1,75,17,227
42158,1,2,151,0,0
42159,0,0,30,8,27
42160,0,1,225,0,179
42161,1,2,150,0,0
42162,0,1,55,22,45
42163,0,1,40,1,0
42164,1,2,150,8,33
42165,0,1,85,0,0
42166,1,1,80,10,0
42167,1,2,111,5,0
42168,1,1,82,1,364
42169,1,2,262,9,113
42170,1,2,244,9,133
42171,1,2,240,8,105
42172,0,2,1315,0,0
42173,2,2,110,6,309
42174,0,1,50,12,0
42175,0,1,38,10,365
42176,2,1,33,17,208
42177,1,2,217,0,85
42178,1,2,220,9,233
42179,0,1,150,0,179
42180,1,2,123,2,0
42181,0,1,50,12,13
42182,1,0,39,1,345
42183,2,2,85,0,33
42184,0,1,100,4,360
42185,0,1,110,6,354
42186,0,2,250,3,179
42187,2,1,85,13,208
42188,2,2,85,5,145
42189,1,1,80,3,0
42190,0,0,30,2,0
42191,0,2,120,0,264
42192,1,1,45,25,205
42193,2,1,70,6,89
42194,0,1,44,4,12
42195,1,2,181,15,22
42196,1,1,37,0,32
42197,1,1,65,2,125
42198,2,1,70,12,89
42199,1,2,650,2,339
42200,0,1,53,0,142
42201,0,1,51,1,0
42202,1,1,150,0,90
42203,1,2,199,0,98
42204,1,1,140,7,11
42205,2,2,170,1,60
42206,0,1,65,0,0
42207,2,1,79,2,85
42208,2,0,36,10,313
42209,1,2,145,7,0
42210,2,1,35,0,191
42211,2,1,55,9,180
42212,1,2,149,9,151
42213,0,2,99,8,0
42214,1,1,45,20,227
42215,0,0,28,5,89
42216,0,1,55,1,5
42217,1,2,400,19,95
42218,2,1,115,4,90
42219,4,1,39,6,49
42220,0,2,84,0,0
42221,1,2,158,16,70
42222,0,2,175,12,40
42223,1,2,300,29,247
42224,0,2,150,2,159
42225,4,1,95,6,359
42226,0,2,140,9,227
42227,0,2,108,0,0
42228,2,1,28,21,14
42229,1,2,145,9,6
42230,0,1,60,2,158
42231,1,1,80,8,50
42232,0,1,52,4,23
42233,1,2,145,13,34
42234,0,1,48,6,28
42235,2,1,75,0,0
42236,0,1,50,2,4
42237,4,2,101,11,46
42238,2,1,62,7,25
42239,1,2,175,4,5
42240,4,1,55,8,358
42241,2,1,60,1,115
42242,4,1,59,0,0
42243,0,2,145,19,30
42244,1,2,140,4,0
42245,1,1,33,0,0
42246,1,1,33,1,32
42247,1,1,75,6,155
42248,3,1,63,10,179
42249,4,1,62,14,229
42250,4,1,65,5,183
42251,1,2,199,6,237
42252,4,1,150,24,247
42253,1,2,130,6,2
42254,1,2,190,1,365
42255,1,1,100,6,175
42256,1,2,139,0,29
42257,1,1,50,11,64
42258,1,1,339,18,364
42259,0,2,129,1,14
42260,0,2,200,8,2
42261,0,1,76,7,0
42262,0,2,125,0,0
42263,1,2,231,5,82
42264,1,2,300,7,104
42265,4,1,140,3,365
42266,1,2,165,0,341
42267,2,2,300,1,2
42268,1,1,63,1,188
42269,2,2,65,1,0
42270,1,2,290,14,149
42271,0,1,59,1,64
42272,1,1,55,0,310
42273,0,1,40,5,89
42274,4,1,80,7,70
42275,2,2,450,0,365
42276,2,0,35,11,11
42277,2,2,69,0,2
42278,0,1,80,0,263
42279,1,2,250,1,0
42280,1,2,225,4,1
42281,0,2,135,20,297
42282,1,2,168,4,47
42283,1,2,250,12,32
42284,4,1,50,14,132
42285,1,1,125,14,36
42286,4,1,50,20,117
42287,0,1,70,18,142
42288,0,2,110,8,243
42289,0,2,180,11,280
42290,1,2,300,8,192
42291,1,2,489,10,81
42292,1,1,69,3,2
42293,1,0,53,2,297
42294,1,1,99,2,13
42295,1,1,115,19,37
42296,1,1,150,0,88
42297,1,1,69,24,35
42298,1,1,99,4,318
42299,0,1,42,3,5
42300,1,2,220,6,135
42301,0,1,65,13,25
42302,2,1,40,8,75
42303,0,1,105,12,0
42304,2,1,79,15,37
42305,0,1,60,3,197
42306,1,2,488,0,65
42307,0,2,95,5,0
42308,2,1,45,11,294
42309,0,2,139,19,209
42310,0,1,56,7,0
42311,1,1,55,4,1
42312,0,1,68,7,0
42313,1,2,221,10,354
42314,0,1,58,26,70
42315,0,1,40,1,37
42316,2,2,189,10,51
42317,0,1,40,16,151
42318,1,2,250,1,0
42319,2,2,135,12,178
42320,2,1,55,2,37
42321,1,2,169,0,0
42322,1,1,100,26,220
42323,1,1,324,13,331
42324,2,2,90,0,0
42325,2,2,95,17,329
42326,1,1,75,3,0
42327,2,2,140,1,3
42328,0,2,90,14,63
42329,0,2,90,14,55
42330,0,2,223,17,310
42331,0,1,150,4,267
42332,0,1,70,2,308
42333,1,1,45,1,35
42334,1,2,260,14,212
42335,0,1,53,22,83
42336,1,1,97,0,179
42337,2,2,140,16,79
42338,1,2,321,0,310
42339,0,0,25,8,32
42340,0,2,104,15,48
42341,1,1,95,14,7
42342,0,2,90,10,50
42343,1,2,150,7,0
42344,0,1,50,18,12
42345,0,2,300,1,4
42346,4,1,80,0,179
42347,1,1,375,2,179
42348,1,1,40,0,83
42349,1,2,325,8,176
42350,1,2,175,7,19
42351,2,1,33,3,189
42352,2,2,170,8,336
42353,0,2,130,0,129
42354,1,2,200,0,0
42355,1,2,212,0,330
42356,0,0,38,3,31
42357,1,1,110,14,0
42358,0,1,42,3,23
42359,1,2,197,3,2
42360,0,2,160,1,350
42361,0,1,80,20,154
42362,0,1,48,20,242
42363,2,1,100,0,114
42364,0,2,125,0,116
42365,1,1,200,8,0
42366,2,2,130,1,24
42367,0,2,400,10,351
42368,1,1,90,1,8
42369,0,0,50,1,177
42370,0,1,45,5,37
42371,0,1,55,7,0
42372,1,2,180,3,0
42373,0,1,239,1,364
42374,0,1,50,1,365
42375,2,1,50,13,220
42376,0,2,149,1,170
42377,0,1,33,3,188
42378,3,1,100,1,365
42379,1,2,177,0,354
42380,1,1,64,15,48
42381,2,0,30,7,320
42382,0,1,35,31,66
42383,1,1,68,31,94
42384,1,0,44,3,324
42385,0,1,60,1,189
42386,1,2,177,1,343
42387,0,2,50,8,0
42388,0,2,300,0,95
42389,1,1,300,0,365
42390,0,1,400,0,0
42391,4,1,39,9,176
42392,1,2,219,18,292
42393,0,2,80,2,317
42394,2,1,70,4,88
42395,4,0,77,0,90
42396,4,1,80,0,365
42397,0,1,50,1,0
42398,0,1,60,4,316
42399,0,1,47,0,317
42400,4,1,50,7,265
42401,0,1,95,6,0
42402,2,2,260,14,32
42403,0,2,159,16,10
42404,3,1,55,3,61
42405,1,1,120,8,275
42406,0,2,135,14,271
42407,1,2,325,16,304
42408,0,2,190,5,86
42409,1,1,52,1,365
42410,0,1,60,12,9
42411,1,2,199,1,5
42412,0,2,200,0,365
42413,2,1,45,7,64
42414,0,1,60,1,89
42415,3,1,52,3,365
42416,2,1,45,6,66
42417,2,1,45,16,6
42418,0,1,49,18,158
42419,0,1,55,16,169
42420,2,0,35,2,34
42421,0,1,60,4,61
42422,1,1,65,6,72
42423,0,1,33,0,54
42424,4,2,100,16,161
42425,1,1,45,23,217
42426,0,1,95,0,137
42427,1,1,175,0,66
42428,1,2,446,0,325
42429,1,1,140,3,45
42430,4,2,110,0,88
42431,2,1,65,28,340
42432,0,2,150,0,81
42433,1,2,99,0,332
42434,2,1,55,8,110
42435,1,2,128,2,16
42436,0,0,28,0,0
42437,1,2,180,4,32
42438,2,2,115,23,66
42439,1,2,133,0,151
42440,0,1,65,1,88
42441,0,2,115,4,46
42442,0,2,150,7,342
42443,4,2,100,18,145
42444,2,2,122,3,81
42445,4,1,35,0,341
42446,2,1,39,22,58
42447,0,1,35,1,24
42448,0,1,59,5,0
42449,2,1,30,15,135
42450,0,0,25,0,0
42451,0,1,60,0,126
42452,1,2,175,22,64
42453,1,2,325,16,346
42454,2,1,115,7,304
42455,0,2,120,8,126
42456,1,2,55,0,8
42457,3,2,100,0,16
42458,2,1,50,0,177
42459,2,2,131,11,319
42460,2,1,50,0,0
42461,1,1,100,4,0
42462,2,2,66,2,0
42463,1,2,190,10,24
42464,1,2,370,0,352
42465,1,2,220,1,189
42466,1,2,165,12,75
42467,0,1,99,10,47
42468,1,0,65,6,35
42469,0,2,70,15,0
42470,0,2,120,0,160
42471,1,1,145,19,42
42472,1,1,90,23,254
42473,0,2,100,6,246
42474,1,1,90,18,238
42475,1,0,65,14,206
42476,0,1,175,6,61
42477,1,2,170,6,3
42478,0,0,35,0,341
42479,0,0,45,0,364
42480,0,1,64,0,338
42481,0,1,80,0,342
42482,0,1,90,3,0
42483,1,1,105,18,91
42484,1,1,230,2,53
42485,1,1,65,0,87
42486,4,1,60,2,335
42487,0,2,170,4,157
42488,0,1,65,1,119
42489,0,1,55,5,0
42490,0,2,95,14,275
42491,4,2,107,22,339
42492,1,2,209,0,326
42493,0,0,35,1,344
42494,1,2,199,7,49
42495,1,2,112,0,52
42496,1,2,200,4,72
42497,1,1,50,13,65
42498,0,0,25,0,0
42499,1,2,299,13,0
42500,1,1,100,14,30
42501,1,2,185,1,92
42502,2,1,50,4,225
42503,2,1,89,12,288
42504,4,2,90,5,321
42505,1,2,200,8,319
42506,2,1,80,3,352
42507,1,2,150,13,9
42508,2,1,200,1,0
42509,0,2,117,10,308
42510,0,2,117,3,15
42511,0,2,180,6,38
42512,1,1,150,3,36
42513,0,1,93,25,234
42514,1,1,75,19,58
42515,0,1,60,3,179
42516,0,1,81,3,175
42517,0,1,70,1,4
42518,1,1,79,10,0
42519,0,1,21,2,90
42520,4,1,35,25,241
42521,0,1,40,32,323
42522,1,1,80,1,312
42523,1,2,7500,0,364
42524,2,1,75,10,126
